가구원수,가구형태,주거점유형태,주거면적,부채규모,수급여부,총소득,인당_주거면적,소득_대비_부채비율,면적당_소득
4.0,5.0,1.0,116.0,30000.0,0,7510.0,29.0,3.994141925176408,64.1880341880342
5.0,5.0,1.0,109.0,59000.0,0,16440.0,21.8,3.588589501855118,149.45454545454547
3.0,5.0,1.0,106.0,41500.0,0,6750.0,35.333333333333336,6.147237446304251,63.08411214953271
1.0,1.0,6.0,66.0,0.0,0,4860.0,66.0,0.0,72.53731343283582
1.0,1.0,1.0,76.0,0.0,0,4200.0,76.0,0.0,54.54545454545455
2.0,5.0,1.0,106.0,9803.0,0,6240.0,53.0,1.570741868290338,58.3177570093458
3.0,5.0,1.0,66.0,5000.0,0,5556.0,22.0,0.8997660608241858,82.92537313432835
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
2.0,5.0,3.0,33.0,0.0,1,0.0,16.5,0.0,0.0
2.0,5.0,1.0,96.0,37978.0,0,116.0,48.0,324.5982905982906,1.1958762886597938
3.0,5.0,1.0,109.0,30000.0,0,2580.0,36.333333333333336,11.62340178225494,23.454545454545453
2.0,5.0,1.0,125.0,0.0,0,720.0,62.5,0.0,5.714285714285714
2.0,5.0,1.0,86.0,36000.0,0,10679.0,43.0,3.3707865168539324,122.74712643678161
1.0,1.0,1.0,152.0,0.0,0,120.0,152.0,0.0,0.7843137254901961
1.0,1.0,5.0,129.0,0.0,0,0.0,129.0,0.0,0.0
2.0,5.0,1.0,69.0,0.0,0,4290.0,34.5,0.0,61.285714285714285
2.0,5.0,1.0,116.0,50000.0,0,3105.0,58.0,16.097875080489377,26.53846153846154
2.0,5.0,1.0,82.0,11582.0,0,224.0,41.0,51.47555555555556,2.6987951807228914
1.0,1.0,1.0,82.0,0.0,0,30.0,82.0,0.0,0.3614457831325301
1.0,1.0,1.0,46.0,0.0,0,3042.0,46.0,0.0,64.72340425531915
1.0,1.0,1.0,50.0,8000.0,0,430.0,50.0,18.561484918793504,8.431372549019608
2.0,5.0,1.0,106.0,12150.0,0,12871.0,53.0,0.9439092604101926,120.28971962616822
2.0,5.0,1.0,99.0,24000.0,0,12949.0,49.5,1.8532818532818534,129.49
1.0,1.0,3.0,33.0,12200.0,0,1750.0,33.0,6.967447173043975,51.470588235294116
1.0,1.0,3.0,30.0,0.0,1,290.0,30.0,0.0,9.35483870967742
3.0,5.0,3.0,40.0,156.0,0,4108.0,13.333333333333334,0.03796544171331224,100.1951219512195
4.0,5.0,1.0,109.0,2480.0,0,8542.0,27.25,0.2902961488938312,77.65454545454546
3.0,5.0,1.0,92.0,13500.0,0,9352.0,30.666666666666668,1.4433871485085,100.55913978494624
3.0,5.0,2.0,112.0,0.0,0,8331.0,37.333333333333336,0.0,73.72566371681415
1.0,1.0,3.0,82.0,0.0,1,290.0,82.0,0.0,3.4939759036144578
1.0,1.0,2.0,79.0,15000.0,0,13182.0,79.0,1.1378290222255936,164.775
4.0,5.0,1.0,89.0,5410.0,0,8368.0,22.25,0.646433265623133,92.97777777777777
5.0,5.0,1.0,82.0,28000.0,0,11326.0,16.4,2.471969630087402,136.4578313253012
3.0,5.0,2.0,112.0,0.0,0,11937.0,37.333333333333336,0.0,105.63716814159292
1.0,1.0,6.0,10.0,0.0,0,3409.0,10.0,0.0,309.90909090909093
4.0,5.0,3.0,66.0,2800.0,0,4900.0,16.5,0.5713119771475209,73.13432835820896
2.0,5.0,1.0,82.0,30000.0,0,10450.0,41.0,2.870538704430198,125.90361445783132
2.0,5.0,2.0,102.0,20813.0,0,7346.0,51.0,2.8328569484143187,71.32038834951456
4.0,5.0,1.0,109.0,48000.0,0,12066.0,27.25,3.977790668766056,109.69090909090909
3.0,5.0,1.0,106.0,14344.0,0,6755.0,35.333333333333336,2.123149792776791,63.13084112149533
3.0,5.0,1.0,112.0,25000.0,0,10335.0,37.333333333333336,2.418730650154799,91.46017699115045
4.0,5.0,1.0,46.0,8899.0,0,9114.0,11.5,0.976302797586396,193.91489361702128
4.0,5.0,1.0,59.0,5800.0,0,3350.0,14.75,1.7308266189197254,55.833333333333336
4.0,5.0,1.0,112.0,13085.0,0,6645.0,28.0,1.968853445681613,58.80530973451327
2.0,5.0,1.0,50.0,6944.0,0,3569.0,25.0,1.9450980392156862,69.98039215686275
3.0,5.0,2.0,53.0,3200.0,0,3736.0,17.666666666666668,0.8563018464008563,69.18518518518519
4.0,5.0,3.0,69.0,2600.0,1,6611.0,17.25,0.3932244404113733,94.44285714285714
3.0,5.0,1.0,63.0,25000.0,0,13688.0,21.0,1.826283877565929,213.875
3.0,5.0,3.0,53.0,0.0,0,8509.0,17.666666666666668,0.0,157.57407407407408
3.0,5.0,3.0,66.0,0.0,0,9302.0,22.0,0.0,138.83582089552237
2.0,5.0,3.0,63.0,0.0,0,1122.0,31.5,0.0,17.53125
3.0,5.0,2.0,109.0,45000.0,0,12330.0,36.333333333333336,3.649339064147271,112.0909090909091
1.0,1.0,3.0,33.0,1800.0,0,4170.0,33.0,0.4315511867657636,122.6470588235294
3.0,5.0,1.0,106.0,9395.0,0,7389.0,35.333333333333336,1.2713125845737483,69.05607476635514
4.0,5.0,1.0,73.0,0.0,0,5903.0,18.25,0.0,79.77027027027027
3.0,5.0,1.0,112.0,12152.0,0,10630.0,37.333333333333336,1.1430721474931804,94.070796460177
3.0,5.0,1.0,125.0,0.0,0,6428.0,41.666666666666664,0.0,51.01587301587302
2.0,5.0,1.0,116.0,0.0,0,1050.0,58.0,0.0,8.974358974358974
2.0,5.0,5.0,86.0,1200.0,0,3640.0,43.0,0.32957978577313923,41.839080459770116
1.0,1.0,3.0,36.0,0.0,0,0.0,36.0,0.0,0.0
3.0,5.0,3.0,59.0,0.0,0,360.0,19.666666666666668,0.0,6.0
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,3.0,43.0,0.0,1,0.0,43.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,180.0,36.0,0.0,4.864864864864865
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,0.0,36.0,0.0,0.0
1.0,1.0,2.0,112.0,6500.0,0,8782.0,112.0,0.7400660366617329,77.71681415929204
3.0,5.0,3.0,89.0,0.0,0,3000.0,29.666666666666668,0.0,33.333333333333336
1.0,1.0,1.0,112.0,7500.0,0,0.0,112.0,7500.0,0.0
4.0,5.0,1.0,73.0,20000.0,0,13485.0,18.25,1.483019427554501,182.22972972972974
5.0,5.0,1.0,40.0,4054.0,0,3800.0,8.0,1.0665614312023153,92.6829268292683
1.0,1.0,3.0,26.0,0.0,1,0.0,26.0,0.0,0.0
1.0,1.0,3.0,36.0,0.0,1,30.0,36.0,0.0,0.8108108108108109
2.0,5.0,1.0,66.0,400.0,0,10380.0,33.0,0.038531933339755325,154.92537313432837
3.0,5.0,2.0,92.0,21000.0,0,5250.0,30.666666666666668,3.999238240335174,56.45161290322581
1.0,1.0,2.0,20.0,500.0,1,0.0,20.0,500.0,0.0
3.0,5.0,1.0,86.0,2800.0,0,12234.0,28.666666666666668,0.22885165508786268,140.6206896551724
2.0,5.0,1.0,76.0,11000.0,0,4320.0,38.0,2.5457070122656793,56.103896103896105
4.0,5.0,1.0,82.0,6000.0,0,5773.0,20.5,1.0391409767925182,69.55421686746988
1.0,1.0,1.0,106.0,0.0,0,2040.0,106.0,0.0,19.065420560747665
5.0,5.0,1.0,112.0,14500.0,0,8700.0,22.4,1.6664751178025514,76.99115044247787
2.0,5.0,2.0,79.0,0.0,0,7524.0,39.5,0.0,94.05
3.0,5.0,1.0,66.0,17460.0,0,8574.0,22.0,2.036151603498542,127.97014925373135
1.0,1.0,1.0,50.0,0.0,0,30.0,50.0,0.0,0.5882352941176471
2.0,5.0,1.0,106.0,0.0,0,2820.0,53.0,0.0,26.35514018691589
4.0,5.0,1.0,92.0,3000.0,0,11430.0,23.0,0.2624442306009973,122.90322580645162
5.0,5.0,1.0,106.0,5975.0,0,13652.0,21.2,0.43763275470592544,127.58878504672897
3.0,5.0,1.0,79.0,7200.0,0,5550.0,26.333333333333332,1.2970635921455593,69.375
2.0,5.0,2.0,86.0,20000.0,0,6438.0,43.0,3.1060723714862557,74.0
2.0,5.0,1.0,106.0,15500.0,0,13400.0,53.0,1.1566301022311767,125.23364485981308
1.0,1.0,1.0,50.0,0.0,0,50.0,50.0,0.0,0.9803921568627451
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
4.0,5.0,1.0,106.0,5000.0,0,8724.0,26.5,0.5730659025787965,81.53271028037383
1.0,1.0,3.0,50.0,11935.0,0,5120.0,50.0,2.330599492286663,100.3921568627451
3.0,5.0,1.0,142.0,0.0,0,1395.0,47.333333333333336,0.0,9.755244755244755
1.0,1.0,3.0,23.0,0.0,0,0.0,23.0,0.0,0.0
2.0,5.0,1.0,96.0,0.0,0,7066.0,48.0,0.0,72.84536082474227
4.0,5.0,1.0,106.0,6970.0,0,8020.0,26.5,0.8689689564892158,74.95327102803738
1.0,1.0,1.0,148.0,0.0,0,280.0,148.0,0.0,1.8791946308724832
4.0,5.0,1.0,106.0,11952.0,0,11785.0,26.5,1.0140845070422535,110.14018691588785
3.0,5.0,1.0,99.0,0.0,0,8403.0,33.0,0.0,84.03
1.0,1.0,1.0,89.0,0.0,0,55.0,89.0,0.0,0.6111111111111112
1.0,1.0,1.0,109.0,0.0,0,4510.0,109.0,0.0,41.0
2.0,5.0,6.0,50.0,500.0,0,4150.0,25.0,0.12045290291496025,81.37254901960785
5.0,5.0,1.0,139.0,25716.0,0,10860.0,27.8,2.3677377773685664,77.57142857142857
3.0,5.0,3.0,86.0,29000.0,0,13099.0,28.666666666666668,2.213740458015267,150.5632183908046
1.0,1.0,1.0,73.0,0.0,0,319.0,73.0,0.0,4.3108108108108105
1.0,1.0,1.0,102.0,0.0,0,520.0,102.0,0.0,5.048543689320389
1.0,1.0,1.0,82.0,0.0,1,0.0,82.0,0.0,0.0
1.0,1.0,6.0,59.0,2500.0,0,2590.0,59.0,0.9648784253184098,43.166666666666664
3.0,5.0,3.0,66.0,0.0,0,6740.0,22.0,0.0,100.59701492537313
3.0,5.0,2.0,86.0,0.0,0,9824.0,28.666666666666668,0.0,112.91954022988506
2.0,5.0,4.0,46.0,0.0,1,3120.0,23.0,0.0,66.38297872340425
2.0,5.0,3.0,59.0,0.0,1,0.0,29.5,0.0,0.0
1.0,1.0,3.0,50.0,0.0,0,25.0,50.0,0.0,0.49019607843137253
2.0,5.0,1.0,63.0,0.0,0,4506.0,31.5,0.0,70.40625
2.0,5.0,3.0,56.0,2540.0,0,13883.0,28.0,0.18294439642754248,243.56140350877192
2.0,5.0,1.0,129.0,0.0,0,500.0,64.5,0.0,3.8461538461538463
1.0,1.0,1.0,82.0,0.0,0,35.0,82.0,0.0,0.42168674698795183
5.0,5.0,1.0,109.0,37168.0,0,12160.0,21.8,3.0563276046377763,110.54545454545455
1.0,1.0,1.0,50.0,16000.0,0,1223.0,50.0,13.071895424836601,23.980392156862745
5.0,5.0,2.0,152.0,0.0,0,10507.0,30.4,0.0,68.67320261437908
2.0,5.0,1.0,53.0,5000.0,0,5044.0,26.5,0.9910802775024777,93.4074074074074
2.0,5.0,3.0,73.0,5800.0,0,4316.0,36.5,1.3435255964790365,58.32432432432432
3.0,5.0,1.0,50.0,2400.0,0,4104.0,16.666666666666668,0.584652862362972,80.47058823529412
1.0,1.0,1.0,43.0,5000.0,0,378.0,43.0,13.192612137203167,8.590909090909092
1.0,1.0,5.0,63.0,1000.0,0,200.0,63.0,4.975124378109452,3.125
2.0,2.0,2.0,53.0,1000.0,0,2737.0,26.5,0.36523009495982467,50.68518518518518
1.0,1.0,5.0,66.0,13000.0,0,2410.0,66.0,5.391953546246371,35.97014925373134
2.0,5.0,1.0,82.0,11000.0,0,2082.0,41.0,5.280844935189631,25.08433734939759
4.0,5.0,1.0,53.0,1500.0,0,6835.0,13.25,0.21942656524283208,126.57407407407408
4.0,5.0,2.0,50.0,245.0,0,9750.0,12.5,0.02512562814070352,191.1764705882353
2.0,5.0,3.0,20.0,5000.0,0,4200.0,10.0,1.19019281123542,200.0
1.0,1.0,5.0,86.0,0.0,1,0.0,86.0,0.0,0.0
1.0,1.0,3.0,20.0,0.0,1,1608.0,20.0,0.0,76.57142857142857
3.0,5.0,1.0,112.0,10000.0,0,8870.0,37.333333333333336,1.1272686281140796,78.49557522123894
2.0,5.0,3.0,56.0,0.0,1,2066.0,28.0,0.0,36.24561403508772
1.0,1.0,5.0,73.0,0.0,0,290.0,73.0,0.0,3.918918918918919
2.0,5.0,1.0,59.0,500.0,0,10944.0,29.5,0.04568296025582458,182.4
1.0,1.0,1.0,86.0,37963.0,0,720.0,86.0,52.65325936199723,8.275862068965518
2.0,5.0,1.0,46.0,33900.0,0,7056.0,23.0,4.803740966416324,150.12765957446808
4.0,5.0,1.0,86.0,19760.0,0,3953.0,21.5,4.997470915528579,45.4367816091954
2.0,5.0,1.0,79.0,12000.0,0,15270.0,39.5,0.7858031563093445,190.875
2.0,5.0,1.0,66.0,5000.0,0,6874.0,33.0,0.7272727272727273,102.59701492537313
1.0,1.0,1.0,79.0,0.0,0,116.0,79.0,0.0,1.45
1.0,1.0,1.0,69.0,0.0,0,5303.0,69.0,0.0,75.75714285714285
2.0,2.0,1.0,59.0,0.0,0,12157.0,29.5,0.0,202.61666666666667
4.0,5.0,1.0,112.0,28640.0,0,7001.0,28.0,4.090259925735504,61.95575221238938
1.0,1.0,2.0,40.0,0.0,0,2532.0,40.0,0.0,61.75609756097561
2.0,5.0,1.0,99.0,14700.0,0,3595.0,49.5,4.087875417130145,35.95
3.0,5.0,3.0,53.0,2578.0,1,3648.0,17.666666666666668,0.7064949301178405,67.55555555555556
1.0,1.0,5.0,43.0,2000.0,0,1632.0,43.0,1.224739742804654,37.09090909090909
3.0,5.0,1.0,82.0,9216.0,0,8580.0,27.333333333333332,1.0740006992192053,103.37349397590361
1.0,1.0,1.0,82.0,5000.0,0,495.0,82.0,10.080645161290322,5.963855421686747
5.0,5.0,1.0,109.0,30000.0,0,10000.0,21.8,2.9997000299970003,90.9090909090909
3.0,5.0,2.0,86.0,0.0,1,1878.0,28.666666666666668,0.0,21.586206896551722
4.0,5.0,1.0,99.0,4044.0,0,7000.0,24.75,0.5776317668904443,70.0
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
3.0,5.0,1.0,112.0,45500.0,0,8958.0,37.333333333333336,5.078691818283291,79.27433628318585
1.0,1.0,2.0,59.0,0.0,0,0.0,59.0,0.0,0.0
2.0,5.0,1.0,59.0,3000.0,0,2800.0,29.5,1.0710460549803642,46.666666666666664
2.0,5.0,3.0,59.0,0.0,0,3968.0,29.5,0.0,66.13333333333334
2.0,5.0,1.0,142.0,1000.0,0,1100.0,71.0,0.9082652134423251,7.6923076923076925
3.0,5.0,1.0,148.0,0.0,0,5116.0,49.333333333333336,0.0,34.33557046979866
2.0,5.0,1.0,116.0,18240.0,0,938.0,58.0,19.424920127795527,8.017094017094017
1.0,1.0,3.0,43.0,0.0,1,768.0,43.0,0.0,17.454545454545453
1.0,1.0,3.0,40.0,0.0,0,0.0,40.0,0.0,0.0
2.0,5.0,1.0,119.0,13000.0,0,2500.0,59.5,5.197920831667333,20.833333333333332
1.0,1.0,3.0,30.0,102.0,1,0.0,30.0,102.0,0.0
2.0,5.0,3.0,59.0,0.0,0,5600.0,29.5,0.0,93.33333333333333
1.0,1.0,5.0,66.0,0.0,1,0.0,66.0,0.0,0.0
4.0,5.0,3.0,46.0,854.0,0,14574.0,11.5,0.0585934819897084,310.0851063829787
4.0,5.0,3.0,50.0,0.0,0,9078.0,12.5,0.0,178.0
3.0,5.0,3.0,82.0,0.0,0,816.0,27.333333333333332,0.0,9.831325301204819
1.0,1.0,2.0,20.0,0.0,0,0.0,20.0,0.0,0.0
2.0,5.0,1.0,66.0,1500.0,0,4703.0,33.0,0.31887755102040816,70.19402985074628
3.0,5.0,5.0,59.0,0.0,0,5692.0,19.666666666666668,0.0,94.86666666666666
1.0,1.0,3.0,23.0,0.0,1,0.0,23.0,0.0,0.0
2.0,5.0,3.0,40.0,470.0,1,660.0,20.0,0.7110438729198184,16.097560975609756
1.0,1.0,3.0,53.0,495.0,1,0.0,53.0,495.0,0.0
4.0,5.0,3.0,43.0,1043.0,1,6184.0,10.75,0.16863379143088117,140.54545454545453
2.0,5.0,1.0,99.0,22000.0,0,3842.0,49.5,5.724694249284413,38.42
1.0,1.0,3.0,50.0,500.0,1,2830.0,50.0,0.17661603673613563,55.490196078431374
3.0,5.0,3.0,50.0,0.0,1,634.0,16.666666666666668,0.0,12.431372549019608
6.0,5.0,2.0,99.0,39313.0,1,10159.0,16.5,3.8693897637795276,101.59
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
2.0,5.0,3.0,59.0,2000.0,1,2760.0,29.5,0.7243752263672583,46.0
1.0,1.0,3.0,43.0,0.0,1,1800.0,43.0,0.0,40.90909090909091
2.0,5.0,1.0,109.0,30500.0,0,4200.0,54.5,7.260176148536063,38.18181818181818
2.0,5.0,1.0,50.0,3346.0,0,8746.0,25.0,0.382531153538356,171.49019607843138
4.0,5.0,1.0,82.0,3750.0,0,9920.0,20.5,0.3779860901118839,119.51807228915662
1.0,1.0,1.0,40.0,0.0,0,4874.0,40.0,0.0,118.8780487804878
1.0,1.0,2.0,73.0,9000.0,0,300.0,73.0,29.900332225913623,4.054054054054054
1.0,1.0,2.0,50.0,7500.0,0,3000.0,50.0,2.4991669443518827,58.8235294117647
2.0,5.0,1.0,109.0,0.0,0,500.0,54.5,0.0,4.545454545454546
2.0,5.0,1.0,82.0,11000.0,0,1620.0,41.0,6.785934608266502,19.518072289156628
4.0,5.0,5.0,76.0,2084.0,0,2687.0,19.0,0.7752976190476191,34.896103896103895
1.0,1.0,6.0,10.0,0.0,0,2830.0,10.0,0.0,257.27272727272725
2.0,5.0,1.0,99.0,0.0,0,3610.0,49.5,0.0,36.1
1.0,1.0,3.0,43.0,0.0,0,2625.0,43.0,0.0,59.65909090909091
1.0,1.0,3.0,40.0,0.0,1,0.0,40.0,0.0,0.0
1.0,1.0,1.0,66.0,0.0,0,0.0,66.0,0.0,0.0
2.0,5.0,1.0,82.0,0.0,0,1540.0,41.0,0.0,18.55421686746988
2.0,5.0,3.0,53.0,1280.0,0,5442.0,26.5,0.23516443137975382,100.77777777777777
1.0,1.0,1.0,76.0,0.0,0,469.0,76.0,0.0,6.090909090909091
2.0,5.0,3.0,50.0,0.0,1,0.0,25.0,0.0,0.0
2.0,5.0,1.0,59.0,0.0,0,589.0,29.5,0.0,9.816666666666666
1.0,1.0,1.0,33.0,0.0,0,0.0,33.0,0.0,0.0
2.0,5.0,1.0,79.0,0.0,0,5135.0,39.5,0.0,64.1875
2.0,5.0,1.0,66.0,4500.0,0,6099.0,33.0,0.7377049180327869,91.02985074626865
4.0,5.0,1.0,59.0,12270.0,0,3834.0,14.75,3.1994784876140807,63.9
3.0,5.0,1.0,69.0,8200.0,0,7774.0,23.0,1.0546623794212218,111.05714285714286
1.0,1.0,3.0,33.0,1849.0,0,4212.0,33.0,0.43887965820080704,123.88235294117646
1.0,1.0,5.0,36.0,0.0,1,0.0,36.0,0.0,0.0
2.0,2.0,3.0,36.0,6900.0,0,446.0,18.0,15.436241610738255,12.054054054054054
1.0,1.0,2.0,13.0,4500.0,0,3816.0,13.0,1.1789363374377784,272.57142857142856
1.0,1.0,5.0,66.0,0.0,0,870.0,66.0,0.0,12.985074626865671
1.0,1.0,3.0,40.0,0.0,1,319.0,40.0,0.0,7.780487804878049
4.0,5.0,1.0,112.0,10500.0,0,6682.0,28.0,1.5711506808319617,59.13274336283186
2.0,5.0,1.0,122.0,0.0,0,640.0,61.0,0.0,5.203252032520325
2.0,5.0,1.0,59.0,1716.0,0,3210.0,29.5,0.5344129554655871,53.5
1.0,1.0,1.0,66.0,1800.0,0,95.0,66.0,18.75,1.4179104477611941
2.0,5.0,1.0,53.0,0.0,0,0.0,26.5,0.0,0.0
2.0,5.0,1.0,40.0,800.0,0,3615.0,20.0,0.22123893805309736,88.17073170731707
2.0,5.0,2.0,66.0,8000.0,0,10266.0,33.0,0.7791954806662121,153.22388059701493
1.0,1.0,3.0,33.0,0.0,0,1340.0,33.0,0.0,39.411764705882355
4.0,5.0,1.0,53.0,0.0,0,10032.0,13.25,0.0,185.77777777777777
2.0,5.0,3.0,86.0,925.0,0,2484.0,43.0,0.3722334004024145,28.551724137931036
1.0,1.0,5.0,142.0,44000.0,0,450.0,142.0,97.5609756097561,3.1468531468531467
3.0,5.0,3.0,59.0,0.0,0,300.0,19.666666666666668,0.0,5.0
2.0,5.0,1.0,106.0,7992.0,0,5920.0,53.0,1.3497719979733154,55.32710280373832
1.0,1.0,4.0,33.0,5600.0,0,1820.0,33.0,3.0752333882482152,53.529411764705884
1.0,1.0,1.0,112.0,10000.0,0,6970.0,112.0,1.4345144168698896,61.68141592920354
2.0,5.0,3.0,40.0,0.0,1,0.0,20.0,0.0,0.0
2.0,5.0,3.0,20.0,0.0,0,3856.0,10.0,0.0,183.61904761904762
1.0,1.0,1.0,40.0,0.0,0,3556.0,40.0,0.0,86.73170731707317
1.0,1.0,3.0,33.0,0.0,1,0.0,33.0,0.0,0.0
3.0,5.0,3.0,43.0,0.0,0,9754.0,14.333333333333334,0.0,221.6818181818182
1.0,1.0,3.0,26.0,6400.0,0,5271.0,26.0,1.2139605462822458,195.22222222222223
2.0,5.0,2.0,82.0,1000.0,0,2160.0,41.0,0.46274872744099954,26.02409638554217
1.0,1.0,3.0,13.0,2800.0,0,3520.0,13.0,0.7952286282306164,251.42857142857142
1.0,1.0,2.0,50.0,4500.0,0,3000.0,50.0,1.4995001666111296,58.8235294117647
2.0,5.0,1.0,92.0,0.0,0,70.0,46.0,0.0,0.7526881720430108
3.0,5.0,1.0,76.0,7000.0,0,10328.0,25.333333333333332,0.6777035531029141,134.12987012987014
4.0,5.0,1.0,76.0,7800.0,0,10937.0,19.0,0.7131102578167855,142.03896103896105
1.0,1.0,1.0,69.0,0.0,0,75.0,69.0,0.0,1.0714285714285714
1.0,1.0,1.0,54.0,3100.0,0,90.0,54.0,34.065934065934066,1.6363636363636365
1.0,1.0,1.0,66.0,9000.0,0,7400.0,66.0,1.2160518848804216,110.44776119402985
4.0,5.0,3.0,53.0,108.0,0,8672.0,13.25,0.012452438602559669,160.59259259259258
1.0,1.0,1.0,53.0,7500.0,0,2318.0,53.0,3.2341526520051747,42.925925925925924
2.0,5.0,1.0,129.0,14000.0,0,1500.0,64.5,9.32711525649567,11.538461538461538
2.0,5.0,2.0,69.0,28000.0,0,9081.0,34.5,3.083021360933715,129.72857142857143
5.0,5.0,3.0,129.0,22000.0,0,17345.0,25.8,1.2683039317421885,133.42307692307693
1.0,1.0,2.0,43.0,0.0,0,0.0,43.0,0.0,0.0
1.0,1.0,2.0,43.0,0.0,0,460.0,43.0,0.0,10.454545454545455
3.0,5.0,3.0,43.0,0.0,1,1200.0,14.333333333333334,0.0,27.272727272727273
3.0,5.0,6.0,82.0,11000.0,1,3526.0,27.333333333333332,3.118797845194216,42.48192771084337
1.0,1.0,5.0,99.0,0.0,0,0.0,99.0,0.0,0.0
1.0,1.0,5.0,89.0,0.0,0,480.0,89.0,0.0,5.333333333333333
4.0,5.0,1.0,82.0,2000.0,0,13682.0,20.5,0.14616677629174887,164.84337349397592
3.0,5.0,1.0,106.0,23800.0,0,10062.0,35.333333333333336,2.3650998708138724,94.03738317757009
2.0,5.0,1.0,112.0,1500.0,0,5610.0,56.0,0.26733202637675996,49.64601769911504
2.0,5.0,1.0,112.0,0.0,0,830.0,56.0,0.0,7.345132743362832
2.0,5.0,2.0,112.0,0.0,0,600.0,56.0,0.0,5.3097345132743365
2.0,5.0,2.0,99.0,0.0,0,2000.0,49.5,0.0,20.0
1.0,1.0,3.0,59.0,0.0,0,1960.0,59.0,0.0,32.666666666666664
2.0,5.0,1.0,82.0,5376.0,0,70.0,41.0,75.71830985915493,0.8433734939759037
3.0,5.0,2.0,82.0,0.0,0,12378.0,27.333333333333332,0.0,149.13253012048193
2.0,5.0,2.0,69.0,31200.0,0,575.0,34.5,54.166666666666664,8.214285714285714
1.0,1.0,3.0,73.0,0.0,1,0.0,73.0,0.0,0.0
2.0,5.0,3.0,73.0,0.0,0,986.0,36.5,0.0,13.324324324324325
2.0,5.0,3.0,73.0,0.0,0,3056.0,36.5,0.0,41.2972972972973
1.0,1.0,3.0,73.0,0.0,0,2930.0,73.0,0.0,39.5945945945946
2.0,5.0,3.0,73.0,24000.0,0,3480.0,36.5,6.894570525711003,47.027027027027025
1.0,1.0,3.0,43.0,5800.0,0,6360.0,43.0,0.9118063197610439,144.54545454545453
3.0,5.0,3.0,73.0,0.0,0,2106.0,24.333333333333332,0.0,28.45945945945946
3.0,5.0,2.0,69.0,0.0,0,5915.0,23.0,0.0,84.5
1.0,1.0,4.0,7.0,0.0,0,2618.0,7.0,0.0,327.25
1.0,1.0,3.0,36.0,0.0,1,30.0,36.0,0.0,0.8108108108108109
2.0,5.0,1.0,56.0,6000.0,0,3720.0,28.0,1.6124697661918839,65.26315789473684
2.0,5.0,1.0,53.0,25000.0,0,4358.0,26.5,5.735260380821289,80.70370370370371
1.0,1.0,2.0,26.0,0.0,1,0.0,26.0,0.0,0.0
1.0,1.0,5.0,79.0,0.0,0,0.0,79.0,0.0,0.0
1.0,1.0,2.0,23.0,0.0,1,0.0,23.0,0.0,0.0
3.0,5.0,1.0,99.0,24810.0,0,8640.0,33.0,2.8711954634880223,86.4
2.0,5.0,1.0,119.0,0.0,0,5930.0,59.5,0.0,49.416666666666664
3.0,5.0,1.0,82.0,15000.0,0,9663.0,27.333333333333332,1.5521523178807948,116.42168674698796
4.0,5.0,1.0,112.0,16460.0,0,16199.0,28.0,1.0160493827160493,143.35398230088495
1.0,1.0,2.0,50.0,0.0,0,3504.0,50.0,0.0,68.70588235294117
1.0,1.0,1.0,119.0,8316.0,0,200.0,119.0,41.37313432835821,1.6666666666666667
2.0,5.0,1.0,82.0,0.0,0,4488.0,41.0,0.0,54.0722891566265
1.0,1.0,1.0,33.0,3640.0,1,0.0,33.0,3640.0,0.0
1.0,1.0,5.0,109.0,0.0,0,0.0,109.0,0.0,0.0
2.0,5.0,1.0,53.0,0.0,0,390.0,26.5,0.0,7.222222222222222
2.0,5.0,1.0,109.0,4500.0,0,6368.0,54.5,0.706547338671691,57.89090909090909
4.0,5.0,2.0,82.0,10000.0,0,16296.0,20.5,0.6136098668466589,196.33734939759037
2.0,5.0,3.0,59.0,0.0,1,1200.0,29.5,0.0,20.0
2.0,5.0,2.0,86.0,45000.0,0,2426.0,43.0,18.54140914709518,27.885057471264368
3.0,5.0,3.0,112.0,4500.0,0,4185.0,37.333333333333336,1.075011944577162,37.0353982300885
4.0,5.0,3.0,82.0,7800.0,0,6258.0,20.5,1.2462054641316505,75.39759036144578
2.0,5.0,1.0,109.0,0.0,0,16985.0,54.5,0.0,154.4090909090909
1.0,1.0,6.0,26.0,0.0,0,5976.0,26.0,0.0,221.33333333333334
3.0,5.0,1.0,109.0,27000.0,0,9475.0,36.333333333333336,2.8493035035880117,86.13636363636364
3.0,5.0,2.0,82.0,2000.0,0,5832.0,27.333333333333332,0.34287673581347505,70.26506024096386
1.0,1.0,1.0,112.0,0.0,0,368.0,112.0,0.0,3.256637168141593
